Date,ACC.NS,ADANIENT.NS,ADANIPORTS.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BANKBARODA.NS,BANKINDIA.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,CANBK.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,CONCOR.NS,DABUR.NS,DIVISLAB.NS,DRREDDY.NS,FEDERALBNK.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,WIPRO.NS
2015-03-31,1401.3724365234375,88.86328887939453,291.0543212890625,219.45486450195312,1316.71533203125,741.7539672851562,577.8772583007812,542.2852783203125,1517.5872802734375,140.62344360351562,1086.14111328125,140.68357849121094,167.489501953125,588.9510498046875,333.8807373046875,143.6483154296875,22838.439453125,69.89156341552734,60.24600601196289,665.386962890625,153.71621704101562,813.8571166992188,447.2529602050781,238.4452667236328,817.4818725585938,648.9276733398438,59.504798889160156,48.716854095458984,317.8711242675781,524.2726440429688,363.1986083984375,233.3560028076172,1867.792236328125,119.41069793701172,729.2599487304688,263.3111572265625,834.3141479492188,413.2112121582031,143.0880584716797,80.37787628173828,130.38482666015625,970.648681640625,3355.681884765625,82.52335357666016,117.16663360595703,176.7539520263672,238.03216552734375,937.6485595703125,994.128173828125,104.65918731689453
2015-04-01,1422.1317138671875,88.4372787475586,293.65130615234375,223.70985412597656,1336.71826171875,751.2625122070312,590.0817260742188,551.4331665039062,1519.995361328125,141.91583251953125,1089.1998291015625,145.33001708984375,175.9558868408203,610.0533447265625,341.5210266113281,140.81015014648438,22972.619140625,69.32262420654297,62.408172607421875,662.7252197265625,153.75856018066406,809.0895385742188,446.9564514160156,239.34315490722656,825.2197265625,657.2793579101562,60.02302551269531,48.339988708496094,329.47503662109375,534.64990234375,348.5469055175781,235.76327514648438,1879.148193359375,122.37283325195312,737.5665893554688,269.6957092285156,871.2744750976562,404.9408874511719,145.9862823486328,80.65274810791016,135.13063049316406,978.8895263671875,3307.897216796875,83.02912902832031,117.2048568725586,178.90452575683594,243.73672485351562,990.075927734375,989.72998046875,105.38314819335938
2015-04-06,1450.37890625,90.8344955444336,303.3782958984375,224.7843475341797,1357.0574951171875,753.822509765625,626.6248168945312,550.8522338867188,1532.48779296875,141.82139587402344,1081.364990234375,144.98580932617188,176.16969299316406,606.8477783203125,340.2477111816406,143.49569702148438,22768.7734375,69.14159393310547,63.071571350097656,687.0543823242188,152.8055419921875,827.6348266601562,454.6793212890625,245.08995056152344,859.5132446289062,684.101318359375,58.67115783691406,50.236907958984375,341.3843994140625,535.2361450195312,345.286865234375,235.46661376953125,1891.0706787109375,124.6869888305664,757.9779052734375,268.11004638671875,861.5751953125,405.7325744628906,149.7407684326172,79.86805725097656,138.75942993164062,992.2388305664062,3293.602783203125,85.47361755371094,121.33544921875,176.46507263183594,244.8063507080078,1070.800537109375,991.539794921875,103.377685546875
2015-04-07,1479.8814697265625,92.56018829345703,305.88092041015625,223.58090209960938,1347.8734130859375,763.60546875,643.4653930664062,540.0103759765625,1576.2486572265625,142.27865600585938,1102.7320556640625,146.31951904296875,177.02490234375,605.9712524414062,343.60089111328125,142.51913452148438,22721.921875,68.58992004394531,62.81767654418945,680.0964965820312,152.31842041015625,848.26123046875,463.56005859375,246.3021697998047,886.069091796875,685.4033203125,58.80634689331055,50.2683219909668,348.2856140136719,545.1069946289062,346.21295166015625,235.64918518066406,1862.5203857421875,126.76972198486328,762.569580078125,264.8968505859375,854.0419921875,402.24920654296875,149.56512451171875,83.13088989257812,137.69215393066406,998.8994140625,3267.23681640625,87.8338394165039,122.0047378540039,178.21978759765625,242.48887634277344,1055.003662109375,1006.2147216796875,102.3624496459961
2015-04-08,1467.237548828125,93.12340545654297,301.3951416015625,221.4749298095703,1328.9765625,774.2565307617188,626.8613891601562,538.122802734375,1579.973388671875,144.70431518554688,1101.307373046875,145.2869873046875,176.08416748046875,617.9407348632812,355.8254089355469,143.9840087890625,23199.82421875,70.65442657470703,62.195228576660156,688.0350341796875,161.10765075683594,849.0317993164062,473.30194091796875,255.32632446289062,889.823486328125,698.5354614257812,58.80634689331055,51.555946350097656,358.4389953613281,550.0206298828125,355.2152404785156,236.28807067871094,1843.7354736328125,127.69539642333984,761.8180541992188,262.97735595703125,849.3336791992188,409.8956298828125,152.04615783691406,82.63435363769531,136.17808532714844,1004.4026489257812,3293.375732421875,87.72144317626953,119.70996856689453,185.2920684814453,244.13783264160156,1053.538330078125,1028.1689453125,102.57048797607422
2015-04-09,1454.9073486328125,92.42301940917969,299.0814208984375,220.1855010986328,1317.1002197265625,780.0166015625,627.3578491210938,553.8531494140625,1579.2584228515625,145.60400390625,1089.61865234375,147.78228759765625,181.89947509765625,608.8309936523438,345.6806945800781,142.00033569335938,23082.044921875,69.98206329345703,63.84961700439453,671.9244384765625,163.90328979492188,881.4785766601562,478.46942138671875,251.33053588867188,885.496826171875,695.7080688476562,58.69368362426758,49.89772033691406,356.54583740234375,545.4107666015625,357.1786193847656,240.97708129882812,1847.8392333984375,129.50042724609375,773.4222412109375,267.56756591796875,888.8364868164062,412.5872802734375,152.4413604736328,84.46968841552734,142.03582763671875,999.5200805664062,3321.05712890625,88.42390441894531,118.61992645263672,191.54051208496094,250.3326416015625,1019.655029296875,1037.1795654296875,102.71195220947266
2015-04-10,1467.10302734375,92.14141845703125,302.0089416503906,222.03363037109375,1342.199951171875,785.7765502929688,635.163330078125,549.8842163085938,1579.4090576171875,144.6297607421875,1089.073974609375,149.89039611816406,187.2444305419922,614.2968139648438,349.71319580078125,143.19052124023438,23420.37890625,70.68890380859375,64.33283233642578,654.8333740234375,164.7715606689453,869.25,471.41009521484375,251.68975830078125,887.442626953125,706.3382568359375,57.995216369628906,50.1426887512207,365.4013671875,548.9279174804688,358.3270568847656,237.90811157226562,1828.2047119140625,127.64910888671875,779.5582885742188,265.6479797363281,890.1077270507812,416.11700439453125,152.22181701660156,84.39877319335938,141.22169494628906,995.6820068359375,3327.7734375,87.46856689453125,118.46696472167969,193.51991271972656,254.7001953125,1025.4241943359375,1032.975341796875,102.80348205566406
2015-04-13,1431.3681640625,95.57118225097656,312.3970947265625,221.43194580078125,1345.9984130859375,788.1537475585938,639.5626831054688,547.8997802734375,1576.812744140625,142.99444580078125,1079.7310791015625,151.052001953125,188.99758911132812,604.5873413085938,361.38580322265625,148.10394287109375,23754.134765625,70.5466537475586,65.47124481201172,665.3402709960938,166.1905975341797,871.6632080078125,472.63848876953125,254.6529083251953,884.878662109375,705.9569091796875,58.26559829711914,49.65274429321289,374.4250183105469,547.162109375,361.58709716796875,237.02964782714844,1825.9757080078125,125.98295593261719,792.3728637695312,264.4796142578125,894.34521484375,417.02056884765625,154.35157775878906,83.54759979248047,143.52508544921875,1017.9775390625,3326.502685546875,88.39580535888672,119.27013397216797,197.40380859375,255.1904296875,1053.99609375,1033.656982421875,103.88528442382812
2015-04-15,1447.8231201171875,93.20283508300781,307.6279602050781,223.45201110839844,1334.3623046875,767.125244140625,643.6073608398438,532.6051025390625,1561.5360107421875,141.33425903320312,1084.84228515625,153.59030151367188,194.043212890625,607.0089721679688,352.4297180175781,141.8477325439453,23663.978515625,69.16747283935547,66.306640625,647.1283569335938,163.47967529296875,872.0081176757812,474.44561767578125,247.24505615234375,880.277099609375,698.1910400390625,59.73011779785156,49.60251235961914,367.9665222167969,550.6502075195312,349.8991394042969,235.3981475830078,1786.2467041015625,125.1035385131836,780.3096923828125,262.8939208984375,891.3319091796875,412.34515380859375,155.86651611328125,82.34620666503906,143.35630798339844,1009.031005859375,3340.161865234375,86.73799896240234,121.29718017578125,197.64990234375,258.4884338378906,1023.1806640625,1022.85498046875,100.96444702148438
2015-04-16,1402.6727294921875,92.53131103515625,309.2806091308594,217.04798889160156,1324.3607177734375,751.765380859375,670.7129516601562,533.1859741210938,1571.3568115234375,142.61671447753906,1083.9205322265625,152.42872619628906,192.4611053466797,599.859619140625,354.8490905761719,141.60362243652344,23573.51171875,69.03816223144531,65.43849182128906,634.0064086914062,162.5054473876953,861.706298828125,471.2547607421875,247.9633331298828,868.3729248046875,684.5570678710938,59.076717376708984,49.78466796875,366.2106628417969,539.8530883789062,353.5110778808594,234.9418487548828,1719.4188232421875,126.95488739013672,778.9739379882812,260.8074035644531,879.9378051757812,408.7966613769531,153.73680114746094,83.48554229736328,140.8245391845703,990.2069091796875,3338.02880859375,87.72144317626953,125.31299591064453,198.6556396484375,260.6275634765625,996.3032836914062,1005.3585815429688,100.18221282958984
2015-04-17,1364.5167236328125,92.7840347290039,304.7948913574219,212.1912841796875,1267.7666015625,746.782470703125,631.4736328125,516.6327514648438,1554.2364501953125,141.3789825439453,1078.85107421875,152.81593322753906,195.2832489013672,552.189208984375,344.61956787109375,143.34310913085938,22976.080078125,68.77523040771484,65.97904968261719,635.4541015625,161.12879943847656,839.6830444335938,474.6289978027344,245.08995056152344,866.9534301757812,678.390869140625,59.32455062866211,48.8487663269043,357.2481384277344,527.869140625,348.26904296875,232.34063720703125,1705.5504150390625,129.3616180419922,782.772216796875,258.804443359375,824.8975830078125,405.9281921386719,154.5052490234375,84.7844467163086,137.66236877441406,981.9939575195312,3309.802978515625,88.78914642333984,126.21177673339844,198.3346405029297,260.0482482910156,950.3319702148438,963.3384399414062,97.66914367675781
2015-04-20,1371.7799072265625,92.67573547363281,296.0594482421875,213.22280883789062,1230.694580078125,739.6053466796875,634.9977416992188,501.67681884765625,1521.688720703125,133.1029510498047,1083.333984375,154.4507598876953,188.7837677001953,545.47802734375,341.5210266113281,140.32183837890625,22169.001953125,69.26226806640625,63.816856384277344,616.4015502929688,157.5919189453125,816.4025268554688,454.7923889160156,241.45330810546875,835.5445556640625,663.482666015625,57.67978286743164,48.38396072387695,355.9350280761719,522.774658203125,342.41571044921875,229.340087890625,1638.934814453125,127.97309112548828,762.569580078125,259.6806945800781,794.5287475585938,397.1548767089844,150.135986328125,85.35633850097656,136.1085662841797,958.6826782226562,3274.634033203125,86.7661361694336,123.07559967041016,189.51832580566406,256.39373779296875,955.872314453125,945.4136962890625,95.76351928710938
2015-04-21,1341.64990234375,94.04041290283203,296.9566345214844,206.30303955078125,1176.5526123046875,728.22265625,631.4736328125,506.4684753417969,1496.4029541015625,133.76400756835938,1064.1461181640625,155.0100555419922,190.75071716308594,544.9705200195312,338.1253967285156,138.55178833007812,21816.69921875,68.88729858398438,64.13627624511719,609.4904174804688,158.5873565673828,803.7886962890625,462.50115966796875,241.1389923095703,814.52880859375,643.951904296875,57.65724563598633,47.24077606201172,351.40045166015625,525.973388671875,329.94976806640625,228.86093139648438,1647.9561767578125,124.31672668457031,728.8844604492188,259.43035888671875,788.9258422851562,399.1014404296875,150.1579132080078,84.27019500732422,134.3313751220703,953.2072143554688,3167.62890625,85.05215454101562,122.52104949951172,187.5496368408203,257.7753601074219,871.9884643554688,944.7322387695312,96.22120666503906
2015-04-22,1396.4854736328125,95.34009552001953,296.2483215332031,208.0652313232422,1214.4422607421875,718.1199340820312,639.6100463867188,522.8280029296875,1492.8284912109375,131.68133544921875,1061.7998046875,154.75193786621094,189.76724243164062,537.406005859375,339.0592346191406,140.8711700439453,21222.09375,69.39588928222656,63.726768493652344,613.3196411132812,160.6205596923828,792.4729614257812,456.006591796875,238.17587280273438,823.2509765625,664.0963745117188,57.634727478027344,47.23450469970703,344.52960205078125,531.1690673828125,325.00421142578125,231.16551208496094,1704.7723388671875,124.64069366455078,757.3101806640625,261.1829528808594,796.8829956054688,398.1886901855469,150.794677734375,85.1568374633789,135.249755859375,985.296142578125,3142.9423828125,85.810791015625,119.44222259521484,188.2558135986328,253.0066375732422,886.2743530273438,951.7584228515625,90.62916564941406
2015-04-23,1361.781494140625,97.14524841308594,300.875732421875,204.24000549316406,1247.860107421875,718.988525390625,632.9401245117188,520.9888305664062,1498.3597412109375,135.35958862304688,1064.3553466796875,154.4077606201172,186.77407836914062,540.4733276367188,339.44122314453125,142.39706420898438,21310.404296875,69.18038177490234,63.554786682128906,620.0906982421875,162.7595977783203,815.9968872070312,453.7335510253906,243.3838653564453,819.90869140625,656.3772583007812,58.15293502807617,47.18425369262695,332.86468505859375,526.7258911132812,331.5614318847656,231.2567901611328,1691.4349365234375,125.01097106933594,753.5535278320312,260.26495361328125,808.6537475585938,395.26409912109375,150.2238311767578,87.38228607177734,136.76882934570312,973.1607666015625,3171.531494140625,84.01255798339844,117.77855682373047,187.6780242919922,247.4803924560547,862.6477661132812,956.48779296875,88.91493225097656
2015-04-24,1373.43896484375,95.34734344482422,298.7036437988281,200.5867156982422,1245.6962890625,705.2285766601562,609.83154296875,510.3889465332031,1504.2294921875,135.22537231445312,1061.63232421875,149.84738159179688,179.67599487304688,554.4031372070312,338.84698486328125,142.82432556152344,19727.345703125,67.27965545654297,61.61374282836914,595.528076171875,159.3709259033203,826.1567993164062,439.43109130859375,242.5308380126953,813.2009887695312,648.0720825195312,56.913726806640625,46.24835968017578,343.873046875,530.1632690429688,333.77545166015625,229.6481170654297,1664.724853515625,121.40087890625,742.5753784179688,257.2604064941406,782.098876953125,371.6451721191406,152.7926788330078,84.81550598144531,135.845458984375,947.4782104492188,3214.142822265625,84.18111419677734,121.18244934082031,188.07394409179688,245.60850524902344,867.593017578125,970.4234008789062,87.07591247558594
